Block Height,Timestamp,Tx ID,Inputs,Outputs,Total Output ,Fee 
8426,2011-10-13 14:26:04,1959390673930a61dc42e367ccd21fc9e6d9f609a6bf2fc8c82f655d1b802437,0,1,50.0,0.0
8427,2011-10-13 14:26:39,f0ae45c2fa1ee9039b2717a28244b76882c3086dbb390844f559e9fd1d570616,0,1,50.0,0.0
8428,2011-10-13 14:26:44,b55e064f589b345150f583b8f506e7eca8a6764003ee6a2da0499605595477dc,0,1,50.0,0.0
8429,2011-10-13 14:27:08,265a5a25eeba53314766a1b3f96835c78523f82f95f9edeeba2136614697c45a,0,1,50.0,0.0
8430,2011-10-13 14:28:46,d5c18d800c83998a1544d1b5aac8efb6dee6f36660a73423398614bb318a4023,0,1,50.0,0.0
8431,2011-10-13 14:29:02,194541a950f037937de808f3a41961cd4ee98dc2a25adc1d892a762875adcbdd,0,1,50.0,0.0
8432,2011-10-13 14:29:06,42fc3d3699305614e48b8ccac4bf89e2158b391bc4319474acd61c3115dc4208,0,1,50.0,0.0
8433,2011-10-13 14:29:25,5628c433b3c6517a84a1bf80383146feb4c348c9139834e1f06c78536a32598d,0,1,50.0,0.0
8434,2011-10-13 14:29:58,5a7de269730cf0e0695ced68ecb167180c73eacb4aed6165d2c8af1a761f876e,0,1,50.0,0.0
8435,2011-10-13 14:30:47,71a913e9900d6506c80aa08204834acd44c54ac2f3ee06aa75fa4aa16be72348,0,1,50.0,0.0
8436,2011-10-13 14:31:44,17ae67bc436294ba017435b036256a2d43d255d591907fe23f15d6f6c698c41b,0,1,50.0,0.0
8437,2011-10-13 14:31:56,25dc4224044500b9dd2d68f871df9f8d27e2b8a7abb17ac1e351e1a88575c112,0,1,50.0,0.0
8438,2011-10-13 14:32:06,cdca9e719a0d710592ee847e5eb507818f96f79c7232234b9804dfc60fa11050,0,1,50.0,0.0
8439,2011-10-13 14:33:11,5803c101ab85f5b9a64f2a0ac6e9ffba16169b4b19c3cf01a19660fccb8c3f80,0,1,50.0,0.0
8440,2011-10-13 14:33:56,512815500668e8e083cd0fda4509955f6e13964adb787446941befb48ae6e5bd,0,1,50.0,0.0
8441,2011-10-13 14:34:05,004e55d19be788128cddc381fbd542b294da0270ce55c1ff02238624c5d05cb9,0,1,50.0,0.0
8442,2011-10-13 14:34:56,d33f2eabc48d8c56f9dddb38e6b057c1afafcfc29981b16c8b0a2b0ad7c856fc,0,1,50.0,0.0
8443,2011-10-13 14:35:03,0b7ee3cdca8a6ac5b1d9c830f9cbf98479970925c65f4fc617f8e102b005caa5,0,1,50.0,0.0
8444,2011-10-13 14:35:07,3c52a57df75445344cd64f1b5c7cad6e01bc6817c8bf18b366386e1ca2e1dbeb,0,1,50.0,0.0
8445,2011-10-13 14:35:18,3345ee667c92546c47155720cdfa9d3fe77b6683f500a9a3f9976373d0214b19,0,1,50.0,0.0
8446,2011-10-13 14:35:45,f74acc65f4f0a3ddbabc8ab9794545a8554ad4cbe9e560371eb6ef79254599f4,0,1,50.0,0.0
8447,2011-10-13 14:35:49,9b7da3ec872067a32981bc265c5fb1e3afede3002ad0bd677b52247ca8b9d4a7,0,1,50.0,0.0
8448,2011-10-13 14:36:15,248f8f9177acac73d11193b0f31753e6061818910c9088b16cf7ecc80e0e8050,0,1,50.0,0.0
8449,2011-10-13 14:36:32,23f7b8b8933942a1d570ebd99079f901346e3dee8cd07c2701597e027a6c9d5f,0,1,50.0,0.0
8450,2011-10-13 14:36:54,5e4732e59ffdadc287c1c7ddfa0543ba25e8707bb6c367f4e50389e9af44a047,0,1,50.0,0.0
8451,2011-10-13 14:37:00,ab012983d6fe4289cc217dc8b3a1a1a3ed80ba87e812082df5782d8332383e85,0,1,50.0,0.0
8452,2011-10-13 14:37:46,16dddebdbb7049e96f05b457d3297adf1fa6f65d46f2093827efcf0f01370fa3,0,1,50.0,0.0
8453,2011-10-13 14:38:09,9a309de88d747ac598f2d8c513b4ed82a01114f9245c7f3c54dbca180d8be3b6,0,1,50.0,0.0
8454,2011-10-13 14:38:14,2c61bfb9a0d328851ea88a9b746d1abd4589ad219fb18864d381ccaab7724e5e,0,1,50.0,0.0
8455,2011-10-13 14:38:28,a8b15f1619aeccd39d10af55e3e162214e69a036373f979575e253af3694bc15,0,1,50.0,0.0
8456,2011-10-13 14:38:37,b874242db1fc335db1905266e1d1acca9c1f1fc902ef3dc8a05d284f3d69e9dd,0,1,50.0,0.0
8457,2011-10-13 14:39:17,05c20cbde6da919a8b9ed14f32c0db785bc00053debf30fe2e934034a2068744,0,1,50.0,0.0
8458,2011-10-13 14:39:58,f33158c114c73540d1a41a30274d90b100295638f79a75b7b40a0e56413de653,0,1,50.0,0.0
8459,2011-10-13 14:40:03,8ebc85aa2c972de32e243b2b8d78483b347211a564304c89e10658fa102390c8,0,1,50.0,0.0
8460,2011-10-13 14:40:58,744fbe52246a92b48cd80364b0cabb0c7790fcec23522fbea2b854aa3fc04188,0,1,50.0,0.0
8461,2011-10-13 14:41:20,53da28dc840344ff4308a362df11eee9aa982583d7ca840adcbf2f6f5dd4aca7,0,1,50.0,0.0
8462,2011-10-13 14:41:42,d63ad816dde34214f8e9742a254f03480a1e10bfc0d31c3cd7e7464182b037b1,0,1,50.0,0.0
8463,2011-10-13 14:41:46,5b78a4737412382047eb21dce34e7754225b76167a1392374ca43efe443164e5,0,1,50.0,0.0
8464,2011-10-13 14:41:51,259bc362363121165b09fb2e2560440323559be785c086f9b413ced7b0bb21fd,0,1,50.0,0.0
8465,2011-10-13 14:41:58,3de0881bd3739e184b22344178682f51d7296b712540719b4a909d2b5ef40b4f,0,1,50.0,0.0
8466,2011-10-13 14:42:40,0620423df6ade2e08b1ff07a6bcc426a3ff5b5f8f831565cd20e74c1cdb97153,0,1,50.0,0.0
8467,2011-10-13 14:43:10,c9738bb7ace312e778debc978b847f000e47c1c89a5c3b2f2fe82c9db248e3c8,0,1,50.0,0.0
8468,2011-10-13 14:43:24,e5d4e53d22a935da37662d8324437595b9afeddc85a34533ca305c12f8434cce,0,1,50.0,0.0
8469,2011-10-13 14:43:27,fde1ebdc270ba3e9557730c0620d6cf68ecc09ccc78bc636bee5d1c0c1a6e3f9,0,1,50.0,0.0
8470,2011-10-13 14:44:41,ff5d98e2e341cd84b82d5e8f7530f511924d5e8b579cde625a0c06fa458738f1,0,1,50.0,0.0
8471,2011-10-13 14:44:49,c7f44a78e50e11a7aa6e8b2e521aee24298b799d81735a016362d7e1b4582e1e,0,1,50.0,0.0
8472,2011-10-13 14:45:38,f48af3c132d3addc5599665e71803db6ab645a84c44684ec45e8f90cfe38f1f0,0,1,50.0,0.0
8473,2011-10-13 14:45:58,0fc893205072b2a7acee2bbaa8843c92fe979b810f7294ce64d4afbdd2e9a16c,0,1,50.0,0.0
8474,2011-10-13 14:46:14,2e51558afc9cbf0407960730bf67c374866f4f9d543d2d0886bbd4c687c87b0c,0,1,50.0,0.0
8475,2011-10-13 14:46:26,ea58cc771a56d38a0bddf20e728575657ef7a40cdff01804adf3de24a98bf617,0,1,50.0,0.0
8476,2011-10-13 14:47:17,bb0db67decd0d607cf0e60e326202c6caf8e4ebc5928ad71bb5bc7d51a0dc24b,0,1,50.0,0.0
8477,2011-10-13 14:47:37,883e0df2cf3da68e42049bf4d1ff07104bfcae3cd0a95700bead210b43ceaf34,0,1,50.0,0.0
8478,2011-10-13 14:48:39,957232aab0f8041b21faaf1fd129431fee1a02c5a569ac79c9f7fd86ce5f14d8,0,1,50.0,0.0
8479,2011-10-13 14:49:37,d80e390440195f1f93294284c7710ff1a7a0ac87734c97c3e64ae847cde809d5,0,1,50.0,0.0
8480,2011-10-13 14:50:37,9488eb2ff69d1a13461deaca4da4e89e1baa41211e2bc845ac2429ef87b18bf9,0,1,50.0,0.0
8481,2011-10-13 14:51:34,178ce1397307224b6252aaccc3d36bb3c687eecb7693d75533461e4ee51b45e7,0,1,50.0,0.0
8482,2011-10-13 14:51:42,634fdcc95e0b8b5e54a18c07fb5616f2147485e9b7b68c417edec9ed11ae8186,0,1,50.0,0.0
8483,2011-10-13 14:51:57,e42a260d1ee90e60b47278fd982209349d9ea634c3fa2ae402a5c6eed274905c,0,1,50.0,0.0
8484,2011-10-13 14:51:59,1330789e44ea1adc68d6f7d0c917619fc31f9f4bac53bc6086cdc1e2e45c5a1d,0,1,50.0,0.0
8485,2011-10-13 14:52:19,ee9dd89e7535f854e18730792f0752f16e0ab50dad75c26ebdcec39a9a03c90d,0,1,50.0,0.0
8486,2011-10-13 14:52:56,8122eec0100eb21a3f0f53ddc14bbcc29c291820ef07e1dcedda495c45dc0dab,0,1,50.0,0.0
8487,2011-10-13 14:53:10,e4773b8e7c6af47d547e96c245096e901ce0efb1c5ad5df9e971e13da09cbd84,0,1,50.0,0.0
8488,2011-10-13 14:53:38,e274576fb93f7d8afa1218a4fd5b8999f2cff65c7b1cbb29af00ed8df9cbee06,0,1,50.0,0.0
8489,2011-10-13 14:54:43,c5770037fd80523d068a0baaf4765c854535df53eaba088a4474e16c4b89c7ee,0,1,50.0,0.0
8490,2011-10-13 14:55:42,99354a88ff00fb8614055491d88d5ac88c65949f8b69d8452df18f41141864f7,0,1,50.0,0.0
8491,2011-10-13 14:55:53,31254ca49990df5f80a144432ac94dd78545edc7dc968dcb0ab6409b917f2a9f,0,1,50.0,0.0
8492,2011-10-13 14:56:36,ab6b5cdf226bf3b3477b0bc3257a1d54a503ea4ba9f944cddd85cacd9b030995,0,1,50.0,0.0
8493,2011-10-13 14:56:58,5436da39ac1c4ea36fd9c058cd7d71ff3d8c31f4bf1b3414cd0cba4eee5b0e28,0,1,50.0,0.0
8494,2011-10-13 14:57:11,1bde11b679770a49a1ebaea4cc4f27e5a94b2091d64e68e09c745202b4ae1e35,0,1,50.0,0.0
8495,2011-10-13 14:57:20,ae6f66eef7a76ceb36448e55a635142817de1cdf4d7ceba7d0a16a520ad3fea0,0,1,50.0,0.0
8496,2011-10-13 14:57:36,90001a8d3f6d77fae4461c3dd64de79ce41d8ded073c72bf3bb3590bdaedae0d,0,1,50.0,0.0
8497,2011-10-13 14:58:10,91561fd9f8dffa6f9634509840b8304aa26e61e79f14e39f03be4dc98fb943ca,0,1,50.0,0.0
8498,2011-10-13 14:58:29,a6c764a3fe4c97a0ec20109e54d394312cc19703cf53f8e8ace23f4c24780558,0,1,50.0,0.0
8499,2011-10-13 14:58:10,eb074e57b0e51a53d04ebe29cc18da36eb79bb3bb1b9c4b6e45a1874db061275,0,1,50.0,0.0
8500,2011-10-13 14:59:22,8a92663bfdfdd4969e8bf83b6d654ae8c526526a410fa9fd590255d2b49a0e06,0,1,50.0,0.0
8501,2011-10-13 14:59:32,2266a70511bd20d4e3aec858399abee61daa10d719716fa54de9e0322a11f017,0,1,50.0,0.0
8502,2011-10-13 14:59:39,8ef1ccf441af91b5c36f8d66a8aaf47ebce7c49e5227e8485296a64d14237385,0,1,50.0,0.0
8503,2011-10-13 14:59:43,3885475e50d9363d090c6625cd775e59770d7c8b6bfe59dff4b64300b6248061,0,1,50.0,0.0
8504,2011-10-13 14:59:59,cd8893dc64064b3b1b3d451940e56fd0f0c658e3ef3e8b52c0820ff8438cf98a,0,1,50.0,0.0
8505,2011-10-13 15:00:14,17ca07f72e0ec9f41fc11eb172b2b533a49936578bd5148db4665cfda3f36011,0,1,50.0,0.0
8506,2011-10-13 15:00:58,ac3506747894c3c15feb7055fd770f4d8c3998cb444b780ae6ff6f9f9e1448c2,0,1,50.0,0.0
8507,2011-10-13 15:01:13,c35aed5993a4b48a040751dc477b60a6c0348fcb6c25666eb0b0f2624229dff6,0,1,50.0,0.0
8508,2011-10-13 15:01:22,df2ca2c12c24b4f36784808528fdb76bf69d57751eb8df1d9e95a1de94f46d2c,0,1,50.0,0.0
8509,2011-10-13 15:01:49,7e3da9c57285b41ee7bdf98edb36bcc36edc87524a96dede2b5c4473be528ff4,0,1,50.0,0.0
8510,2011-10-13 15:02:43,45cb00338605cd4daf1fb62b60376d3d3f8d2acc54ebea5b4996833d048ba144,0,1,50.0,0.0
8511,2011-10-13 15:03:22,37f01d44732e806e5c50b9d25fadb0671a073f4d359080c62dbbd7d9b707d55f,0,1,50.0,0.0
8512,2011-10-13 15:03:28,8fb50058e496f7742f9315b2ab9f4f6ece5490af3ef7d679983a9ee308a91bf4,0,1,50.0,0.0
8513,2011-10-13 15:04:02,ef5974e3a9f527c216439647970222bf51bb1453a4de3fc0d5edd8e08a5c8b9c,0,1,50.0,0.0
8514,2011-10-13 15:04:08,e616fe253734b97cefbbe1ca0eb793c42acf447dc55788f2c6f4105702ada425,0,1,50.0,0.0
8515,2011-10-13 15:05:16,fc25c24daf716dddeecde55b41573516f1b9c1a8952661f3383332970dd04425,0,1,50.0,0.0
8516,2011-10-13 15:05:55,b34a448d9a209017f6a086768d3caa7d88df1b3fcbc3cc89e5092e39eb5bf53c,0,1,50.0,0.0
8517,2011-10-13 15:06:23,e834614c83f97ae9dca188430db823ee398f32a3a8b9881833fb847872258596,0,1,50.0,0.0
8518,2011-10-13 15:06:37,a647d57d7441e18c49e3962f68db6f43bbdfe5b4a89849dcff4cc2aeb6498a1c,0,1,50.0,0.0
8519,2011-10-13 15:07:27,f5d464110cbd5d4cfcd32ef4214c05583d51d7770153d22a2a591e2d35f16353,0,1,50.0,0.0
8520,2011-10-13 15:07:58,5eb3c0077b72b5a2e7a924ad0e827daa519014227aba95f87c4f469950cd2b40,0,1,50.0,0.0
8521,2011-10-13 15:08:34,652361c19b52eb8737be50af55fc9b30b4d1147e481b31e9100a6f1fe6de945e,0,1,50.0,0.0
8522,2011-10-13 15:08:36,aef630d648421274b9a6cfb9c16cb7394b7c00cc1838841d80dde3c518d4732b,0,1,50.0,0.0
8523,2011-10-13 15:09:49,d121db559252543e8c387956639017bbc1625021f1cf9954a568a579837e3f6d,0,1,50.0,0.0
8524,2011-10-13 15:10:24,abaa0e46c6358b4a86ff92a2bf063ddeb21a6fc4317bca81f290b4c7a8761e0c,0,1,50.0,0.0
8525,2011-10-13 15:11:04,634d5527486136402ab10ba9791655b94a839774ddebcb0e86c0c821430dc6ad,0,1,50.0,0.0
8526,2011-10-13 15:11:36,0a19a04157e547fef7febe91686cd744947041c8e411116257f4d69570e76592,0,1,50.0,0.0
8527,2011-10-13 15:11:46,6dfca373a4ec265a24913d7d3280e0772a6d35d122c871a0848584d5b8e0a34f,0,1,50.0,0.0
8528,2011-10-13 15:12:13,585eba52483b8e925f60a73b65a9509e069508c6714f1cfcabfacd33999b75f6,0,1,50.0,0.0
8529,2011-10-13 15:12:24,ffeb92fb53fb02826fcc6bf54967865b3b801461375403278402b766ce89d1f5,0,1,50.0,0.0
8530,2011-10-13 15:12:31,6d363d86b1e776bec2c0f39b82f202e4844605698dd61280903b1b55d8afc123,0,1,50.0,0.0
8531,2011-10-13 15:14:20,0c4a06e30eeb341fa69c7e464e2dc92a854f57e20fe6df45276f8a70957ab928,0,1,50.0,0.0
8532,2011-10-13 15:14:20,66f542963fe2d22082c27b59f31e5f5d6ffbe1260b8e7b01edd60cdb5707ae23,0,1,50.0,0.0
8533,2011-10-13 15:14:46,57874df3fc3051912ae54c57b4cac35aeffec2c469878a2509cd14261dc76089,0,1,50.0,0.0
8534,2011-10-13 15:14:46,c88cac7e39fda91a1ca47c01943b64f3d56d3567da11baccce7bddba58d9f538,0,1,50.0,0.0
8535,2011-10-13 15:15:26,646682b9a854f3ba6f3d8a758c36068a793f9a304d0df724c767465d44bdbdcf,0,1,50.0,0.0
8536,2011-10-13 15:16:15,3b3d209dd59637406f4d1f64d284a723b86b3f364dc2f05f1538f20d9d5f0337,0,1,50.0,0.0
8537,2011-10-13 15:16:31,153555fd070c8ef08681701f57c5350cc716a8c791e158afb9a99b7de58948b2,0,1,50.0,0.0
8538,2011-10-13 15:16:43,3e63ab20b4ff691a8f59cdf630af2a23035e2981bf4ab78f52375aca7072111c,0,1,50.0,0.0
8539,2011-10-13 15:17:27,f852faeafc9505cc52b6fd6e484e756c1f080b04a7b10471fb215289d7b9f55b,0,1,50.0,0.0
8540,2011-10-13 15:17:45,ec8c9cd57c5c52c70c94a04de7e437dfdc15e2c90b466ab2787537f2f8783d77,0,1,50.0,0.0
8541,2011-10-13 15:18:38,2f0ecd6883db72cb00416975d797cb8d7cca18098d9ffeb84ce22d326c6b79d8,0,1,50.0,0.0
8542,2011-10-13 15:18:39,e60afde1c056b7dfe805089d6f8b1ee1361394ccebb0acad50c16a503bcf1186,0,1,50.0,0.0
8543,2011-10-13 15:18:49,d0e43f6ea50b7c02974aa7214bebbf5af0acb05909e95f4289a1bc3b96f28ad2,0,1,50.0,0.0
8544,2011-10-13 15:20:00,70030c821f3f27c06aa2824e39b8abd57a3c08ed9dfcf722af706b18c204cd62,0,1,50.0,0.0
8545,2011-10-13 15:20:40,6dfd99ee63a89bf037a42d64ae31f01e7d97c41a60bb33d9b649dc98c80fce6e,0,1,50.0,0.0
8546,2011-10-13 15:20:50,9ae54343790a2e3fb6385c521aabb82e7321ec4627b5f29543ed98592719a166,0,1,50.0,0.0
8547,2011-10-13 15:20:59,3675bb32dc5290ea005ad04602b1a68479a6ba4fbb6189c8e43b484db854e606,0,1,50.0,0.0
8548,2011-10-13 15:21:46,9ab36eb3b2ea8876f113b9c385ae250dace02b3c776719e9c87c157243d28558,0,1,50.0,0.0
8549,2011-10-13 15:22:01,523a1f5b72a1fbb2d7b68344fbe9f6a54390d8a7da1d527fb999d67717a19032,0,1,50.0,0.0
8550,2011-10-13 15:22:08,01b675aa278a30e81cfe4a9c14feb6c7b3d9429402751b9bf0096047d34ac280,0,1,50.0,0.0
8551,2011-10-13 15:23:13,dd07f12ea04aac90bbb3b5dfd3643a88919a362525b124078b7a48b0cc9b63b6,0,1,50.0,0.0
8552,2011-10-13 15:24:07,c3b6fae4b36357e58813ec591291282c0d3d9178eb07803434238069b63f410f,0,1,50.0,0.0
8553,2011-10-13 15:24:33,30f6b4238b30ad6bf9b12ee219cc43ff73ffcca12e69106c4dc683c3890708ba,0,1,50.0,0.0
8554,2011-10-13 15:25:49,543dc1e053841861f3e301dc91dcf29ffb36e4a82cdd122a5043586d6e408d3e,0,1,50.0,0.0
8555,2011-10-13 15:26:18,6a7ce243caecff51ba35d6f0c76f102774758e0994f37743829705bf6233ffe7,0,1,50.0,0.0
8556,2011-10-13 15:26:27,318b06e6441ef5aa65b01dd2555b94b37b5d2f54af14084762b7cffe3a9b08c3,0,1,50.0,0.0
8557,2011-10-13 15:27:39,461377453809e215ffadf08121f62ffc60da9929ee3eae26148300c6e6d5b0a5,0,1,50.0,0.0
8558,2011-10-13 15:27:54,d33c85c8fa5ee102bf450b1a93f215b6d3e6fe0b7a6945c10aa484219351f625,0,1,50.0,0.0
8559,2011-10-13 15:28:15,c7e1530c601cd605f427e491538bd75e9d3339f4c91803d6819d3392bdca18ff,0,1,50.0,0.0
8560,2011-10-13 15:28:21,ca42a0987642c104933afda16ee1fad3565d9b683a17d9d554cda0feb7651c65,0,1,50.0,0.0
8561,2011-10-13 15:28:23,d40e68fdd07b486bd0dc2320ef7acb5386f6114add064ba142ace499f0f7fcdf,0,1,50.0,0.0
8562,2011-10-13 15:28:50,cd68497f51e18b90ba685b761b52092aad6491d1f542d5d34c6b1be4be66050e,0,1,50.0,0.0
8563,2011-10-13 15:29:21,e9f07d762831c2dd6adb3b42f614dc6550c3872d153269e009ac38d7ffa723e1,0,1,50.0,0.0
8564,2011-10-13 15:29:40,f17b752eb79adc00de9074d7de3f39d01c66cf91e8027778f6c5eb2d8abfcb64,0,1,50.0,0.0
8565,2011-10-13 15:29:49,40035389f36d8ea29d2fedc56457d7c814a3b071cff47054191c01a699f89b5a,0,1,50.0,0.0
8566,2011-10-13 15:30:22,7e511253790bf285c7bd5f3b7d154ca0e3d4199df6738493be302bf7cca355cd,0,1,50.0,0.0
8567,2011-10-13 15:30:45,b458a4f210f96892b14f0e864401a47113e0ed90a6ee5d8588a893df797c04db,0,1,50.0,0.0
8568,2011-10-13 15:31:02,bd87c2f7c994e6eac08c1fae5992e23cc887a6dfc5fc3511681396f1ebdb9c7b,0,1,50.0,0.0
8569,2011-10-13 15:31:36,929e0dccf717add1f24987d432283fd3df71cb046b6b16ec4ff48909199052e3,0,1,50.0,0.0
8570,2011-10-13 15:32:16,32321829bba1ceb3db110f0ea28d8d4db8e299a541a61785137c821b27ec4716,0,1,50.0,0.0
8571,2011-10-13 15:33:03,66de99c945e89533bb597746ac398b4d1e352e7fbb6680fe54e6f277cb2f69e6,0,1,50.0,0.0
8572,2011-10-13 15:33:07,241280f9ca0ff5367ee06a572d9ee090855af4d3eced5a2eaffcfb3e16a4dc91,0,1,50.0,0.0
8573,2011-10-13 15:33:44,5909b9bcf972c19adf73c2c9b0b57c9e7cec71307d28a78da42bf06dc0d01027,0,1,50.0,0.0
8574,2011-10-13 15:35:18,021147e0fca0f12804aad11258fff63b9f277f9dd57cf5d9b80e524ad6577187,0,1,50.0,0.0
8575,2011-10-13 15:35:46,f08d0c3b351c63ef4dbc6443f365d3ab1b40b17df4d5ece3b99ad614281eb1b3,0,1,50.0,0.0
8576,2011-10-13 15:35:54,3b018542c21d86bfbfdb5aaec28458093265c0ba3989e9864117e8d9e1671575,0,1,50.0,0.0
8577,2011-10-13 15:36:31,59f022e78ba645b2fd4055d56ab0976f65c8cd9095a6991c132243d6a632fb59,0,1,50.0,0.0
8578,2011-10-13 15:36:43,7db1ab54e0722d76d644c1df9bcaf67c7320d9866d90892371fe18fdd77a9eb8,0,1,50.0,0.0
8579,2011-10-13 15:37:08,6c202218dbca5c4d1e67ca27d772da18058a1c40994cf2ec8fa50b4fc80217e4,0,1,50.0,0.0
8580,2011-10-13 15:37:23,b90894090186080b6bb9b4331503a0f5b0c5e02ef4c4b07751c3ef874f7289ec,0,1,50.0,0.0
8581,2011-10-13 15:37:35,a3dc6536b692ba54ca93c6076b78001f1c5d7c16f0359483ed2188699acdc1f3,0,1,50.0,0.0
8582,2011-10-13 15:38:13,b95d993d0ea0f056ee1a1daa7d7ad0d5aba066255961d4b376354aeced37258f,0,1,50.0,0.0
8583,2011-10-13 15:38:16,ffa7b5eb0abd3b9a9625b068ccb61707c7ba95cbdc19d1437cb9374b966a667d,0,1,50.0,0.0
8584,2011-10-13 15:38:24,8cfa1ae24773a0baebfd17cd1b636a658086bffd496ea4065e3bf9dc561ad112,0,1,50.0,0.0
8585,2011-10-13 15:38:32,d0f6bbf7f015b3db8daf85b2929092e4f1c7b56918fc5d3d48d64e6ef71a621a,0,1,50.0,0.0
8586,2011-10-13 15:39:15,02c69552a5401afcc8a729d91cf9baea4c5d5f0c50b932e1d5e055849c31ad62,0,1,50.0,0.0
8587,2011-10-13 15:39:26,53cad9a4ac2ed4c8dfa6986c3d1f0ecb5ce86f7d482ab44acf153014d069a8a3,0,1,50.0,0.0
8588,2011-10-13 15:40:27,0fc3530d65721d3fdcbef983332bbb4d2d7fff749d8ee38f23fe10acc1e945ad,0,1,50.0,0.0
8589,2011-10-13 15:41:33,9b2f2751693fa129147ae7ab209bd14bed0b57ca72da534b18b147466f430cb7,0,1,50.0,0.0
8590,2011-10-13 15:41:41,4f4889e520e880d55bf42a4a50d8bef35d78b06c28dd0d3d80a04ad407d1b584,0,1,50.0,0.0
8591,2011-10-13 15:42:55,9e8890af0dd406b79ef83051f3d692d4521cb838a77924375d0e8c337851b184,0,1,50.0,0.0
8592,2011-10-13 15:43:25,4e2d8a31e01f5f727acb0554aec9464c3923960bdcd14e3e2452659cd765a075,0,1,50.0,0.0
8593,2011-10-13 15:43:50,16a95517b2f50c23421f92ee03d78c5b888f10a07faff018858cc4d8b91837dd,0,1,50.0,0.0
8594,2011-10-13 15:44:17,95314f0c2f8641994dc681a586dec2b8a8a0e081165c66d1fa69cd50e36cf3e8,0,1,50.0,0.0
8595,2011-10-13 15:44:29,da56fa7206c1253e3e82e0a895dd3fd3c933ff6bf52a260e9d4888597355e2fc,0,1,50.0,0.0
8596,2011-10-13 15:44:43,14c9876aa711517789218e5efaaaab2e4ec1ba2e3871e40bdc66bf68e96404ef,0,1,50.0,0.0
8597,2011-10-13 15:45:01,ef91150ff715e8fcf353c266380ce0e19268caf4547e1b42536bca341b97d5c1,0,1,50.0,0.0
8598,2011-10-13 15:46:55,639e88e98164d1477a0f65284a253ab18eb75528e153373420d2c8d67d19d80c,0,1,50.0,0.0
8599,2011-10-13 15:47:02,7c91881bc44814e61ffe12f87092cd664f8a5a7872907510e69f4b242e1febea,0,1,50.0,0.0
8600,2011-10-13 15:47:37,76b4fb0178c8be2587e06bc56a4e6ac8e83349fe3d2cfadf4ceb4be8e37e53b6,0,1,50.0,0.0
8601,2011-10-13 15:47:47,ab2fd51db82cd80cdb203f85880f1add52227233f7892ab6f173a0da3294b2b8,0,1,50.0,0.0
8602,2011-10-13 15:47:52,9d7cbb335ee32fac5e7bd482e1ceaa282a778d19896fd1cef7f4142a3f14eade,0,1,50.0,0.0
8603,2011-10-13 15:48:45,2fc52f33ef5756d460e1ecd0346e653d974d2dcb7512ad6b3ac29cf81f0548e2,0,1,50.0,0.0
8604,2011-10-13 15:49:09,5b2e4d41f61ae7fbf549c6c92b209930f9c733f4d28ce9002d0266f81bb641c6,0,1,50.0,0.0
8605,2011-10-13 15:49:20,3bc001ef2341aa7c55d9a274adbb55065814d34e30f865970ac6c2a54cd6bcdb,0,1,50.0,0.0
8606,2011-10-13 15:50:11,bdb3b048b98e8733d4320f780e4d6393a016020773e18da9d2601dbdcfa2624d,0,1,50.0,0.0
8607,2011-10-13 15:51:34,c707dbb214462234ddb3ad229c196e25937d3b0166733e75c1f3d31bd8c363e7,0,1,50.0,0.0
8608,2011-10-13 15:51:57,e4204f147b08dcb3d1fe70199420b35d8f48189ce4e4b865059f118cf0ffa8c7,0,1,50.0,0.0
8609,2011-10-13 15:52:16,44ce4b518ac37a576a43bfb35812b24b3e4cd7acac27e63c220adefa4487eee8,0,1,50.0,0.0
8610,2011-10-13 15:52:31,ddd69ce19d9e0b04d0da89db86ad9fcf5e2d1f348c21f9e6806a30cc9e6e77e9,0,1,50.0,0.0
8611,2011-10-13 15:52:40,409bef11c049245c0be04df714dcd040f34aef430ce1daf97fb4b867a2907e86,0,1,50.0,0.0
8612,2011-10-13 15:52:47,0b3b4898fa2b28bc7bef0b22bd8436a4fee14f9cda4c2233ab330f769b855033,0,1,50.0,0.0
8613,2011-10-13 15:53:23,3bb9937cf65fda486519f74b895cdc35ae1ed63de9a685e2f20ae7d13f0f3cc7,0,1,50.0,0.0
8614,2011-10-13 15:53:30,ae1a1dfc67d3007b1b1b385a4b073f00aefd99eb58d0db6077f38af2febae427,0,1,50.0,0.0
8615,2011-10-13 15:54:09,48f05a1353b4ed944b90430a00c00c93dd69110f045daec302c318ea8f4a9730,0,1,50.0,0.0
8616,2011-10-13 15:54:32,651d07284b8a9f0cde714c5bf34c488611f97bd8d53b1f5f9602ce635e441e06,0,1,50.0,0.0
8617,2011-10-13 15:55:40,e1571d23009a817f0d956403c0d5ab8ac341180031cf2834f350f11e9f8348b5,0,1,50.0,0.0
8618,2011-10-13 15:56:39,a9b2dc69d9bc2de64e395860b36c505e1d72bc818e8445ac6f41b50834593f68,0,1,50.0,0.0
8619,2011-10-13 15:57:04,c6828382b7e8004ed7458df848a478d17b5e59c35af83bf6f4fca865b44c9c7e,0,1,50.0,0.0
8620,2011-10-13 15:57:11,d3330c39b4c10401dd598c8e7f7e88137241fd2434149c32a01d05ed23f34323,0,1,50.0,0.0
8621,2011-10-13 15:57:29,d5a68ca73ef1bcce1944c04fbb6137eff793acbac3467cb0afd6993b83163d98,0,1,50.0,0.0
